"person","birthDate","deathDate","personName","personEcartico","birthPlaceEcartico","birthPlace","deathPlaceEcartico","deathPlace"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18244","1643","1717","Jan de Haes","http://www.vondel.humanities.uva.nl/ecartico/persons/18244","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18475","1623","1680","Jochem Jochems Jakel I","http://www.vondel.humanities.uva.nl/ecartico/persons/18475","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18536","1651","http://www.vondel.humanities.uva.nl/ecartico/persons/18536#deathdate","Hendrik Kemper","http://www.vondel.humanities.uva.nl/ecartico/persons/18536","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18565","1651","http://www.vondel.humanities.uva.nl/ecartico/persons/18565#deathdate","Marieke van Knechsel","http://www.vondel.humanities.uva.nl/ecartico/persons/18565","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18853","1631","http://www.vondel.humanities.uva.nl/ecartico/persons/18853#deathdate","Jacobus Meursius","http://www.vondel.humanities.uva.nl/ecartico/persons/18854","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18911","1634","http://www.vondel.humanities.uva.nl/ecartico/persons/18911#deathdate","Agatha Mullers","http://www.vondel.humanities.uva.nl/ecartico/persons/18911","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19479","1623","1703-01-25","Isaak Jans van Swol","http://www.vondel.humanities.uva.nl/ecartico/persons/19479","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19668","1651","http://www.vondel.humanities.uva.nl/ecartico/persons/19668#deathdate","Elisabeth Vos","http://www.vondel.humanities.uva.nl/ecartico/persons/19668","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19818","1645","http://www.vondel.humanities.uva.nl/ecartico/persons/19818#deathdate","Johannes Woesthoven","http://www.vondel.humanities.uva.nl/ecartico/persons/19818","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19825","1646","http://www.vondel.humanities.uva.nl/ecartico/persons/19825#deathdate","Dirck de Wolff","http://www.vondel.humanities.uva.nl/ecartico/persons/19825","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19852","1625","http://www.vondel.humanities.uva.nl/ecartico/persons/19852#deathdate","Anneke Zekers","http://www.vondel.humanities.uva.nl/ecartico/persons/19852","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19897","1649","http://www.vondel.humanities.uva.nl/ecartico/persons/19897#deathdate","Hester Claes","http://www.vondel.humanities.uva.nl/ecartico/persons/19897","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19987","1643","http://www.vondel.humanities.uva.nl/ecartico/persons/19987#deathdate","Annetje Hendricks","http://www.vondel.humanities.uva.nl/ecartico/persons/19987","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20118","1640","1687","Pieter Jeuriaens","http://www.vondel.humanities.uva.nl/ecartico/persons/20118","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/26995","1627-06-24","http://www.vondel.humanities.uva.nl/ecartico/persons/26995#deathdate","Maria de Lange","http://www.vondel.humanities.uva.nl/ecartico/persons/46595","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47942","1641","1678","Coletta van Wissel","http://www.vondel.humanities.uva.nl/ecartico/persons/47942","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49772","1638","http://www.vondel.humanities.uva.nl/ecartico/persons/49772#deathdate","Cornelia Dommers","http://www.vondel.humanities.uva.nl/ecartico/persons/49772","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49782","1648","http://www.vondel.humanities.uva.nl/ecartico/persons/49782#deathdate","Elisabeth Heussen","http://www.vondel.humanities.uva.nl/ecartico/persons/49782","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/adam-van-lintz","1635","1705","Adam van Lintz","http://www.vondel.humanities.uva.nl/ecartico/persons/51497","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-norel","1635","1700","Jan Norel","http://www.vondel.humanities.uva.nl/ecartico/persons/51820","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51820","1635-07-07","1700-02-17","Jan Norel","http://www.vondel.humanities.uva.nl/ecartico/persons/51820","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/536","1640-01-19","http://www.vondel.humanities.uva.nl/ecartico/persons/536#deathdate","Paul Allard","http://www.vondel.humanities.uva.nl/ecartico/persons/536","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5653","1624-04-15","1681-06-16","Pieter de Nijs","http://www.vondel.humanities.uva.nl/ecartico/persons/5653","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7246","1637-02-12","1680-02-17","Jan Swammerdam","http://www.vondel.humanities.uva.nl/ecartico/persons/7246","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hieronymus-sweerts","1629","1696","Hieronymus Sweerts","http://www.vondel.humanities.uva.nl/ecartico/persons/7272","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9276","1622-11-20","1689-08-24","Carel Quina","http://www.vondel.humanities.uva.nl/ecartico/persons/9276","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41586","1639-01-04","http://www.vondel.humanities.uva.nl/ecartico/persons/41586#deathdate","Willem Sautijn","http://www.vondel.humanities.uva.nl/ecartico/persons/41586","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41587","1644-08-18","http://www.vondel.humanities.uva.nl/ecartico/persons/41587#deathdate","Theodora van Bambeeck","http://www.vondel.humanities.uva.nl/ecartico/persons/41587","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelia-van-der-veer","1639","1704","Cornelia van der Veer","http://www.vondel.humanities.uva.nl/ecartico/persons/44098","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44186","1627-01-06","http://www.vondel.humanities.uva.nl/ecartico/persons/44186#deathdate","Reinier Rooleeuw","http://www.vondel.humanities.uva.nl/ecartico/persons/44186","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4446","1639","1678","Jacob de Lambre","http://www.vondel.humanities.uva.nl/ecartico/persons/4446","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37998","1644","http://www.vondel.humanities.uva.nl/ecartico/persons/37998#deathdate","Anna de Jonge","http://www.vondel.humanities.uva.nl/ecartico/persons/37998","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laurens-bake","1650","1702","Laurens Bake","http://www.vondel.humanities.uva.nl/ecartico/persons/38432","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38516","1647-08-25","1693-09-27","Albert Geelvinck","http://www.vondel.humanities.uva.nl/ecartico/persons/38516","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38517","1642-03-01","1713-10-13","Jacob Henricksz. Bicker","http://www.vondel.humanities.uva.nl/ecartico/persons/38517","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38817","1641-05-21","http://www.vondel.humanities.uva.nl/ecartico/persons/38817#deathdate","Catharina Loefs","http://www.vondel.humanities.uva.nl/ecartico/persons/38817","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40368","1642","http://www.vondel.humanities.uva.nl/ecartico/persons/40368#deathdate","Jan Potgieter","http://www.vondel.humanities.uva.nl/ecartico/persons/39067","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39609","1622","1675","Jacoba Ranst","http://www.vondel.humanities.uva.nl/ecartico/persons/39609","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-francius","1645","1704","Petrus Francius","http://www.vondel.humanities.uva.nl/ecartico/persons/39810","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11714","1632-11-24","1677-02-21","Baruch Spinoza","http://www.vondel.humanities.uva.nl/ecartico/persons/11714","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/6940","1628-06-07","1649-04-02","Jacobus van Solt","http://www.vondel.humanities.uva.nl/ecartico/persons/6940","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/romeyn-de-hooghe","1645","1708","Romeyn de Hooghe","http://www.vondel.humanities.uva.nl/ecartico/persons/3839","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/184","Haarlem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1372","1625-05-01","http://www.vondel.humanities.uva.nl/ecartico/persons/1372#deathdate","Jan Bredael","http://www.vondel.humanities.uva.nl/ecartico/persons/1372","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/261","Leeuwarden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44297","1624-10-21","1683-11-13","Hendrik Brouwer","http://www.vondel.humanities.uva.nl/ecartico/persons/44297","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/262","Leiden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48079","1628-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/48079#deathdate","Mattheus Sladus","http://www.vondel.humanities.uva.nl/ecartico/persons/48079","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/390","Oxford"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48017","1631-11-01","1679-12-26","Petrus Montanus","http://www.vondel.humanities.uva.nl/ecartico/persons/48017","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/512","Utrecht"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/reyer-anslo","1626","1669","Reyer Anslo","http://www.vondel.humanities.uva.nl/ecartico/persons/23704","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam","http://www.vondel.humanities.uva.nl/ecartico/places/669","Perugia"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9083","1645-12-14","http://www.vondel.humanities.uva.nl/ecartico/persons/9083#deathdate","Jacob de Wilde","http://www.vondel.humanities.uva.nl/ecartico/persons/9083","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/30433","1633","1701","Philips Doublet","http://www.vondel.humanities.uva.nl/ecartico/persons/30433","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/16250","1636","1664-12","Aelbrecht van Ebelen","http://www.vondel.humanities.uva.nl/ecartico/persons/16250","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47917","1651-03-07","1738-04-14","Alida de Graeff","http://www.vondel.humanities.uva.nl/ecartico/persons/47917","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3376","1650","1726","Jan de Groot","http://www.vondel.humanities.uva.nl/ecartico/persons/51816","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41583","1641","1695","Isaäc van Thije","http://www.vondel.humanities.uva.nl/ecartico/persons/41583","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51909","1627-12-10","1673-01-27","Agatha van Rijn","http://www.vondel.humanities.uva.nl/ecartico/persons/51909","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21140","1644-01-17","1704-05-15","Petronella Nobel","http://www.vondel.humanities.uva.nl/ecartico/persons/21140","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/261","Leeuwarden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3960","1633-10-12","1657-05-14","Philips Huygens","http://www.vondel.humanities.uva.nl/ecartico/persons/3960","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/299","Marienburg (Malbork)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5863","1622-04-18","1709-02-11","Louise Hollandine van de Palts","http://www.vondel.humanities.uva.nl/ecartico/persons/5863","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/303","Maubuisson"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/caspar-van-kinschot","1622","1649","Caspar van Kinschot","http://www.vondel.humanities.uva.nl/ecartico/persons/51770","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/314","Middelburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51770","1622-11-12","1649-12-31","Caspar van Kinschot","http://www.vondel.humanities.uva.nl/ecartico/persons/51770","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/314","Middelburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2428","1651-03-16","1724-12-12","Hendrick van Deventer","http://www.vondel.humanities.uva.nl/ecartico/persons/2428","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/530","Voorburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4129","1630","http://www.vondel.humanities.uva.nl/ecartico/persons/4129#deathdate","Hans de Jode","http://www.vondel.humanities.uva.nl/ecartico/persons/4129","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/545","Wenen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51277","1641-10-14","1719-03-30","Adriaen Pars","http://www.vondel.humanities.uva.nl/ecartico/persons/51277","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag","http://www.vondel.humanities.uva.nl/ecartico/places/830","Katwijk aan den Rijn"
"http://www.vondel.humanities.uva.nl/ecartico/persons/28580","1648","http://www.vondel.humanities.uva.nl/ecartico/persons/28580#deathdate","Gerrit Francken","http://www.vondel.humanities.uva.nl/ecartico/persons/18080","http://www.vondel.humanities.uva.nl/ecartico/places/105","Deventer","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39222","1623","1693","François de Poilly","http://www.vondel.humanities.uva.nl/ecartico/persons/39222","http://www.vondel.humanities.uva.nl/ecartico/places/1061","Abbeville","http://www.vondel.humanities.uva.nl/ecartico/places/395","Parijs"
"http://www.vondel.humanities.uva.nl/ecartico/persons/7189","1637-04-19","1709-03-22","Nicolas Stramot II","http://www.vondel.humanities.uva.nl/ecartico/persons/7189","http://www.vondel.humanities.uva.nl/ecartico/places/110","Diest","http://www.vondel.humanities.uva.nl/ecartico/places/444","Scherpenheuvel (bij Diest)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/8152","1644-05","1727-08-16","Jacob van Walscapelle","http://www.vondel.humanities.uva.nl/ecartico/persons/8152","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2682","1628-04","1680","Isaac Gerritsz van Duynen","http://www.vondel.humanities.uva.nl/ecartico/persons/2682","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51058","1623-06-15","1672-08-20","Cornelis de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51058","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/100","Den Haag"
"http://www.vondel.humanities.uva.nl/ecartico/persons/24878","1624-08-28","1688-07-09","Maria Cornelia Oem","http://www.vondel.humanities.uva.nl/ecartico/persons/24878","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3248","1627-08-31","1677-11-02","Margaretha (van) Godewyck","http://www.vondel.humanities.uva.nl/ecartico/persons/3248","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51058","1623-06-15","1672-08-20","Cornelis de Witt","http://www.vondel.humanities.uva.nl/ecartico/persons/51022","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5707","1646-01-10","http://www.vondel.humanities.uva.nl/ecartico/persons/5707#deathdate","Jan Offermans","http://www.vondel.humanities.uva.nl/ecartico/persons/5707","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17525","1646","http://www.vondel.humanities.uva.nl/ecartico/persons/17525#deathdate","Jacob Bisschop","http://www.vondel.humanities.uva.nl/ecartico/persons/63","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3937","1651-02-27","http://www.vondel.humanities.uva.nl/ecartico/persons/3937#deathdate","Pieter van der Hulst (IV)","http://www.vondel.humanities.uva.nl/ecartico/persons/3937","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51899","1625-01-10","1664-10-07","Tieleman Jansz van Bracht ","http://www.vondel.humanities.uva.nl/ecartico/persons/51899","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/1928","Moordrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51101","1643-08-18","1685","Mattheus Lydius","http://www.vondel.humanities.uva.nl/ecartico/persons/51101","http://www.vondel.humanities.uva.nl/ecartico/places/118","Dordrecht","http://www.vondel.humanities.uva.nl/ecartico/places/2927","Cillaarshoek"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2060","1630-02-15","1713-09-10","Philippe de Corbehem de Dunkerque","http://www.vondel.humanities.uva.nl/ecartico/persons/2060","http://www.vondel.humanities.uva.nl/ecartico/places/127","Duinkerken","http://www.vondel.humanities.uva.nl/ecartico/places/127","Duinkerken"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20790","1640","http://www.vondel.humanities.uva.nl/ecartico/persons/20790#deathdate","Annetje Jans","http://www.vondel.humanities.uva.nl/ecartico/persons/20790","http://www.vondel.humanities.uva.nl/ecartico/places/1297","'s-Heerenberg","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/9276","1622-11-20","1689-08-24","Carel Quina","http://www.vondel.humanities.uva.nl/ecartico/persons/8826","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/11","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2205","1642","http://www.vondel.humanities.uva.nl/ecartico/persons/2205#deathdate","Jan de Craen","http://www.vondel.humanities.uva.nl/ecartico/persons/2205","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/44896","1646-02-22","http://www.vondel.humanities.uva.nl/ecartico/persons/44896#deathdate","Cornelis de Wael","http://www.vondel.humanities.uva.nl/ecartico/persons/24647","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2687","1629-01-28","1676","Jan de Duyts","http://www.vondel.humanities.uva.nl/ecartico/persons/2687","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/27599","1624-06-20","http://www.vondel.humanities.uva.nl/ecartico/persons/27599#deathdate","Sebastiaen van den Eynde","http://www.vondel.humanities.uva.nl/ecartico/persons/27599","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1687","1648-11-23","http://www.vondel.humanities.uva.nl/ecartico/persons/1687#deathdate","Hendrik Causé","http://www.vondel.humanities.uva.nl/ecartico/persons/1687","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1868","1630-03-28","1678","Joseph Antoine Cochet","http://www.vondel.humanities.uva.nl/ecartico/persons/1868","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5776","1638-07-04","http://www.vondel.humanities.uva.nl/ecartico/persons/5776#deathdate","Edward van Ordoni","http://www.vondel.humanities.uva.nl/ecartico/persons/5776","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen","http://www.vondel.humanities.uva.nl/ecartico/places/13","Antwerpen"
